,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Infra CI Consulting Oy,16.12.2015,
1,Y-tunnus,2717279-3,,
2,Kotipaikka,Tampere,16.12.2015,
3,Yritysmuoto,Osakeyhtiö,16.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.12.2015,,
6,Viimeisin rekisteröintiajankohta,30.12.2022,30.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.12.2015,,
8,Yrityksen tila,Rekisterissä,16.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.12.2022,
11,Yhteystiedot,,12.10.2015,
12,Postiosoite,c/o Eero Nippala  Parsikatu 2 A 2  33580  Tampere  Suomi,,
13,Käyntiosoite,c/o Eero Noppala  Parsikatu 2 A 2  33580  Tampere  Suomi,,
14,Puhelin,"+358406586174, +358405486174",,
15,Sähköposti,eero.nippala(a)gmail.com,,
