,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Julkisivumaalaus Nurmilaakso Oy,01.12.2015,
1,Y-tunnus,2726835-7,,
2,Kotipaikka,Punkalaidun,01.12.2015,
3,Yritysmuoto,Osakeyhtiö,01.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.12.2015,,
6,Viimeisin rekisteröintiajankohta,12.09.2022,12.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.12.2015,,
8,Yrityksen tila,Rekisterissä,01.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,25.11.2015,
12,Postiosoite,Murronharjuntie 1155  31900  Punkalaidun  Suomi,,
13,Käyntiosoite,Murronharjuntie 1155  31900  Punkalaidun  Suomi,,
14,Puhelin,0500843538,,
15,Sähköposti,sami(a)nurmilaakso.com,,
16,Www,http://www.nurmilaakso.com,,
