,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Oy Pystis Ab,27.11.2015,
1,Y-tunnus,2722983-3,,
2,Kotipaikka,Sipoo,27.11.2015,
3,Yritysmuoto,Osakeyhtiö,27.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.11.2015,,
6,Viimeisin rekisteröintiajankohta,22.09.2022,22.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.11.2015,,
8,Yrityksen tila,Rekisterissä,27.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.04.2020,
11,Yhteystiedot,,29.07.2018,
12,Postiosoite,c/o Valtteri Oinonen  Nuottakodantie 127  01150  Söderkulla  Suomi,,
13,Käyntiosoite,c/o Valtteri Oinonen  Nuottakodantie 127  01150  Söderkulla  Suomi,,
14,Puhelin,"0407302627, 0407302627",,
15,Sähköposti,oinonen.valtteri(a)gmail.com,,
