,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,1343 Eeva Kekola Oy,05.03.2015,
1,Y-tunnus,2667801-2,,
2,Kotipaikka,Lappeenranta,05.03.2015,
3,Yritysmuoto,Osakeyhtiö,05.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.03.2015,,
6,Lakkaamisajankohta,01.09.2020,01.09.2020,
7,Viimeisin rekisteröintiajankohta,01.09.2020,01.09.2020,
8,Yrityksen tiedot järjestelmässä alkaen,05.03.2015,,
9,Yrityksen tila,Lakannut,01.09.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
