,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SS-Liner Oy,09.02.2015,
1,Y-tunnus,2667567-1,,
2,Kotipaikka,Porvoo,09.02.2015,
3,Yritysmuoto,Osakeyhtiö,09.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.02.2015,,
6,Viimeisin rekisteröintiajankohta,10.10.2019,10.10.2019,
7,Yrityksen tiedot järjestelmässä alkaen,09.02.2015,,
8,Yrityksen tila,Rekisterissä,09.02.2015,
9,Yrityksen tilanne,Konkurssissa,10.10.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Ei,,
12,Yhteystiedot,,01.01.2019,
13,Postiosoite,Skarpensintie 22  06150  Porvoo  Suomi,,
14,Käyntiosoite,c/o Sepäntie 3  Sepäntie 3  07230  Monninkylä  Suomi,,
15,Puhelin,0405037790,,
16,Sähköposti,sami.haatainen77(a)gmail.com,,
17,Www,http://WWW.SS-LINER.FI,,
