,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Bedone Implemented Solutions Oy Ab,08.02.2016,
1,Y-tunnus,2736552-8,,
2,Kotipaikka,Raasepori,08.02.2016,
3,Yritysmuoto,Osakeyhtiö,08.02.2016,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,08.02.2016,,
6,Viimeisin rekisteröintiajankohta,16.05.2023,16.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,08.02.2016,,
8,Yrityksen tila,Rekisterissä,08.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.06.2020,
11,Yhteystiedot,,14.01.2016,
12,Postiosoite,c/o Mårten Johansson  Hantverkaregatan 5  10600  Ekenäs  Suomi,,
13,Käyntiosoite,c/o Mårten Johansson  Hantverkaregatan 5  10600  Ekenäs  Suomi,,
14,Puhelin,040 5017245,,
15,Sähköposti,moejohansson52(a)gmail.com,,
