,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Firen Oy,05.10.2015,
1,Y-tunnus,2714903-2,,
2,Kotipaikka,Sipoo,03.12.2015,
3,Yritysmuoto,Osakeyhtiö,05.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.10.2015,,
6,Lakkaamisajankohta,10.01.2022,10.01.2022,
7,Viimeisin rekisteröintiajankohta,23.02.2023,23.02.2023,
8,Yrityksen tiedot järjestelmässä alkaen,05.10.2015,,
9,Yrityksen tila,Lakannut,10.01.2022,
10,Yrityksen tilanne,Konkurssissa,23.02.2023,
11,Yrityksellä on yrityskiinnityksiä,Ei,,
