,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Roihu Solutions Oy,02.06.2015,
1,Y-tunnus,2688659-1,,
2,Kotipaikka,Mikkeli,02.06.2015,
3,Yritysmuoto,Osakeyhtiö,02.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.06.2015,,
6,Viimeisin rekisteröintiajankohta,19.01.2023,19.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,02.06.2015,,
8,Yrityksen tila,Rekisterissä,02.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.06.2020,
11,Yhteystiedot,,08.01.2020,
12,Postiosoite,Moisionrannantie 10  50700  Mikkeli  Suomi,,
13,Käyntiosoite,Moisionrannantie 10  50700  Mikkeli  Suomi,,
14,Puhelin,040 722 2347,,
15,Sähköposti,jari.liukkonen(a)roihusolutions.fi,,
16,Www,http://www.roihusolutions.fi,,
