,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Training Mikko Niiranen Oy,01.05.2015,
1,Y-tunnus,2687515-5,,
2,Kotipaikka,Oulu,01.05.2015,
3,Yritysmuoto,Osakeyhtiö,01.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.05.2015,,
6,Viimeisin rekisteröintiajankohta,13.07.2021,13.07.2021,
7,Yrityksen tiedot järjestelmässä alkaen,01.05.2015,,
8,Yrityksen tila,Rekisterissä,01.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.06.2020,
11,Yhteystiedot,,23.06.2021,
12,Postiosoite,c/o Satamatie 14 A 13 90520 Oulu  Satamatie 14 A 13  90520  Oulu  Suomi,,
13,Käyntiosoite,c/o Satamatie 14 A 13  Satamatie 14 A 13  90520  Oulu  Suomi,,
14,Puhelin,"+358404176799, +358404176799",,
15,Sähköposti,info(a)mikkoniiranen.fi,,
16,Www,http://www.mikkoniiranen.fi,,
