,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,KauhaJoni Oy,16.03.2015,
1,Y-tunnus,2680297-6,,
2,Kotipaikka,Hämeenlinna,16.03.2015,
3,Yritysmuoto,Osakeyhtiö,16.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.03.2015,,
6,Viimeisin rekisteröintiajankohta,26.09.2022,26.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.03.2015,,
8,Yrityksen tila,Rekisterissä,16.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,22.04.2021,
12,Postiosoite,c/o Joni Harilo  Piiripellontie 2  13210  Hämeenlinna  Suomi,,
13,Käyntiosoite,c/o Joni Harilo  Piiripellontie 2  13210  Hämeenlinna  Suomi,,
14,Puhelin,044-201 6218,,
15,Sähköposti,joni.harilo(a)kauhajoni.fi,,
16,Www,http://www.kauhajoni.fi,,
