,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,ARTRA Oy,06.11.2015,
1,Y-tunnus,2722479-2,,
2,Kotipaikka,Kuopio,06.11.2015,
3,Yritysmuoto,Osakeyhtiö,06.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.11.2015,,
6,Viimeisin rekisteröintiajankohta,27.07.2022,27.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,06.11.2015,,
8,Yrityksen tila,Rekisterissä,06.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.01.2021,
11,Yhteystiedot,,17.07.2017,
12,Postiosoite,c/o Arttu Johansson  Pikku-Kaari 18  70420  Kuopio  Suomi,,
13,Käyntiosoite,c/o Arttu Johansson  Pikku-Kaari 18  70420  Kuopio  Suomi,,
14,Puhelin,040 7392221,,
15,Sähköposti,arttu.johansson(a)artra.fi,,
16,Www,http://artra.fi,,
