,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,YH-Rakennus Oy,06.11.2015,
1,Y-tunnus,2721668-8,,
2,Kotipaikka,Tornio,06.11.2015,
3,Yritysmuoto,Osakeyhtiö,06.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.11.2015,,
6,Viimeisin rekisteröintiajankohta,27.12.2022,27.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,06.11.2015,,
8,Yrityksen tila,Rekisterissä,06.11.2015,
9,Yrityksen tilanne,Konkurssissa,10.08.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Ei,,
12,Yhteystiedot,,10.05.2022,
13,Postiosoite,Pasilan puistotie 2 lh. 2  00240  Helsinki  Suomi,,
14,Puhelin,"0469595837, 0469595837",,
15,Sähköposti,jukka.harju(a)fya.fi,,
