,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Avvenire Accounting Oy,18.08.2015,
1,Y-tunnus,2703656-4,,
2,Kotipaikka,Tampere,18.08.2015,
3,Yritysmuoto,Osakeyhtiö,18.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.08.2015,,
6,Viimeisin rekisteröintiajankohta,22.04.2022,22.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,18.08.2015,,
8,Yrityksen tila,Rekisterissä,18.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.06.2020,
11,Yhteystiedot,,06.10.2022,
12,Postiosoite,c/o Minna Nikkola  Ranta-Tampellan katu 3 B 58  33180  Tampere  Suomi,,
13,Käyntiosoite,c/o Minna Nikkola  Ranta-Tampellan katu 3 B 58  33180  Tampere  Suomi,,
