,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Meriheli Oy,13.05.2015,
1,Y-tunnus,2689937-6,,
2,Kotipaikka,Taivassalo,13.05.2015,
3,Yritysmuoto,Osakeyhtiö,13.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.05.2015,,
6,Viimeisin rekisteröintiajankohta,21.05.2022,21.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,13.05.2015,,
8,Yrityksen tila,Rekisterissä,13.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,30.07.2015,
12,Postiosoite,Kolkanvuori 5  23310  Taivassalo  Suomi,,
13,Puhelin,"0503594699, 0503594699",,
14,Sähköposti,heli.puntila(a)meriheli.fi,,
15,Www,http://www.meriheli.fi,,
