,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Erikoislääkäripalvelut Joakim Janér Oy,19.02.2015,
1,Y-tunnus,2674042-9,,
2,Kotipaikka,Espoo,19.02.2015,
3,Yritysmuoto,Osakeyhtiö,19.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.02.2015,,
6,Viimeisin rekisteröintiajankohta,27.04.2022,27.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.02.2015,,
8,Yrityksen tila,Rekisterissä,19.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.06.2020,
11,Yhteystiedot,,22.05.2022,
12,Postiosoite,Golfkuja 7 A 406  02580  Siuntio  Suomi,,
13,Käyntiosoite,Golfkuja 7 A 43  02580  Siuntio  Suomi,,
14,Puhelin,0505990395,,
15,Sähköposti,joakim.janer(a)me.com,,
