,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Aviamed S&S OY,19.05.2015,
1,Y-tunnus,2684656-5,,
2,Kotipaikka,Helsinki,19.05.2015,
3,Yritysmuoto,Osakeyhtiö,19.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.05.2015,,
6,Viimeisin rekisteröintiajankohta,13.06.2020,13.06.2020,
7,Yrityksen tiedot järjestelmässä alkaen,19.05.2015,,
8,Yrityksen tila,Rekisterissä,19.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,01.04.2015,
12,Postiosoite,Merikapteenintie 49  00890  Helsinki  Suomi,,
13,Puhelin,045 305 4440,,
14,Sähköposti,sixten.enberg(a)icloud.com,,
