,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Coliman Oy,06.05.2015,
1,Y-tunnus,2688261-1,,
2,Kotipaikka,Pihtipudas,06.05.2015,
3,Yritysmuoto,Osakeyhtiö,06.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.05.2015,,
6,Viimeisin rekisteröintiajankohta,22.07.2022,22.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,06.05.2015,,
8,Yrityksen tila,Rekisterissä,06.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.11.2021,
11,Yhteystiedot,,03.08.2020,
12,Postiosoite,Putaanportintie 11  44800  Pihtipudas  Suomi,,
13,Käyntiosoite,Putaanportintie 11  44800  Pihtipudas  Suomi,,
14,Sähköposti,anniemilialindell(a)gmail.com,,
