,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,KR Finland Oy,11.05.2015,
1,Y-tunnus,2689693-3,,
2,Kotipaikka,Jokioinen,11.05.2015,
3,Yritysmuoto,Osakeyhtiö,11.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.05.2015,,
6,Viimeisin rekisteröintiajankohta,21.05.2022,21.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,11.05.2015,,
8,Yrityksen tila,Rekisterissä,11.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,03.09.2021,
12,Postiosoite,Toivontie 12  31600  Jokioinen  Suomi,,
13,Käyntiosoite,Toivontie 12  31600  Jokioinen  Suomi,,
14,Puhelin,0400-527299,,
15,Sähköposti,tt.kiiski(a)gmail.com,,
