,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Comare Oy,20.01.2016,
1,Y-tunnus,2735870-7,,
2,Kotipaikka,Siilinjärvi,20.01.2016,
3,Yritysmuoto,Osakeyhtiö,20.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.01.2016,,
6,Viimeisin rekisteröintiajankohta,11.05.2023,11.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,20.01.2016,,
8,Yrityksen tila,Rekisterissä,20.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.06.2020,
11,Yhteystiedot,,12.01.2016,
12,Postiosoite,c/o Marja-Liisa Salmivainio  Huuhkajantie 5 A 6  71800  Siilinjärvi  Suomi,,
13,Käyntiosoite,c/o Marja-Liisa Salmivainio  Huuhkajantie 5 A 6  71800  Siilinjärvi  Suomi,,
14,Puhelin,+358 44 0626 060,,
15,Sähköposti,marja-liisa.salmivainio(a)dnainternet.net,,
