,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pyjama Films Oy,23.02.2015,
1,Y-tunnus,2672533-3,,
2,Kotipaikka,Turku,23.02.2015,
3,Yritysmuoto,Osakeyhtiö,23.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.02.2015,,
6,Viimeisin rekisteröintiajankohta,23.08.2022,23.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.02.2015,,
8,Yrityksen tila,Rekisterissä,23.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.10.2021,
11,Yhteystiedot,,20.02.2017,
12,Postiosoite,Itäinen Pitkäkatu 4  20520  Turku  Suomi,,
13,Käyntiosoite,Itäinen Pitkäkatu 4  20520  Turku  Suomi,,
14,Puhelin,0503260067,,
15,Sähköposti,terhi(a)pyjama.fi,,
16,Www,http://www.pyjama.fi,,
