,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Elohappi Oy,12.07.2019,
1,Y-tunnus,2712559-1,,
2,Kotipaikka,Porvoo,12.01.2016,
3,Yritysmuoto,Osakeyhtiö,12.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.01.2016,,
6,Viimeisin rekisteröintiajankohta,15.03.2023,15.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,12.01.2016,,
8,Yrityksen tila,Rekisterissä,12.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.03.2023,
11,Yhteystiedot,,24.01.2022,
12,Postiosoite,Kotkansiipi 6  06100  Porvoo  Suomi,,
13,Käyntiosoite,Kotkansiipi 6  06100  Porvoo  Suomi,,
14,Puhelin,"0400495068, +358400495068",,
15,Sähköposti,veli.kynsijarvi(a)pp.inet.fi,,
16,Www,http://www.edumix.fi,,
