,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kymppi System Oy,16.09.2015,
1,Y-tunnus,2709751-9,,
2,Kotipaikka,Iitti,16.09.2015,
3,Yritysmuoto,Osakeyhtiö,16.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.09.2015,,
6,Viimeisin rekisteröintiajankohta,18.10.2022,18.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.09.2015,,
8,Yrityksen tila,Rekisterissä,16.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.10.2022,
11,Yhteystiedot,,09.10.2015,
12,Postiosoite,Pohjankuja 15  47400  Kausala  Suomi,,
13,Sähköposti,marko.hirvonen(a)live.fi,,
