,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kuljetus Petri Määttä Oy,23.10.2015,
1,Y-tunnus,2716038-9,,
2,Kotipaikka,Ylöjärvi,23.10.2015,
3,Yritysmuoto,Osakeyhtiö,23.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.10.2015,,
6,Viimeisin rekisteröintiajankohta,27.03.2023,27.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,23.10.2015,,
8,Yrityksen tila,Rekisterissä,23.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.03.2023,
11,Yhteystiedot,,21.09.2018,
12,Postiosoite,Huuhkajantie 8  39160  Julkujärvi  Suomi,,
13,Käyntiosoite,c/o Huuhkajantie  Huuhkajantie 8  39160  Julkujärvi  Suomi,,
14,Puhelin,0451108953,,
15,Sähköposti,pmaatta(a)yahoo.com,,
