,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Bytespire Technology AB,19.11.2015,
1,Y-tunnus,2724503-2,,
2,Kotipaikka,Vaasa,19.11.2015,
3,Yritysmuoto,Osakeyhtiö,19.11.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,19.11.2015,,
6,Viimeisin rekisteröintiajankohta,05.04.2023,05.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,19.11.2015,,
8,Yrityksen tila,Rekisterissä,19.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.06.2020,
11,Yhteystiedot,,01.12.2020,
12,Postiosoite,c/o Tomas Fors  Gistskatavägen 3  66640  Maxmo  Suomi,,
13,Käyntiosoite,Gistskatavägen 3  66640  Maxmo  Suomi,,
