,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lagom Oy,18.12.2015,
1,Y-tunnus,2721436-7,,
2,Kotipaikka,Helsinki,18.12.2015,
3,Yritysmuoto,Osakeyhtiö,18.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.12.2015,,
6,Viimeisin rekisteröintiajankohta,11.05.2022,11.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,18.12.2015,,
8,Yrityksen tila,Rekisterissä,18.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.04.2020,
11,Yhteystiedot,,05.01.2016,
12,Postiosoite,c/o Järvenpää  Kasarmikatu 12 A 3  00130  Helsinki  Suomi,,
13,Puhelin,+358503572769,,
14,Sähköposti,kalle.jarvenpaa(a)gmail.com,,
15,Www,http://lagom.fi,,
