,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,KK Käkelä Oy,19.11.2015,
1,Y-tunnus,2724319-2,,
2,Kotipaikka,Kuusamo,19.11.2015,
3,Yritysmuoto,Osakeyhtiö,19.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.11.2015,,
6,Viimeisin rekisteröintiajankohta,01.11.2022,01.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.11.2015,,
8,Yrityksen tila,Rekisterissä,19.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,12.11.2015,
12,Postiosoite,Hietavaarantie 7 A  93999  Kuusamo  Suomi,,
13,Käyntiosoite,Hietavaarantie 7 A  93999  Kuusamo  Suomi,,
14,Puhelin,0503130378,,
15,Sähköposti,pasi_kakela(a)luukku.com,,
