,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Joensuun Keittäjät Oy,12.05.2015,
1,Y-tunnus,2685433-8,,
2,Kotipaikka,Joensuu,12.05.2015,
3,Yritysmuoto,Osakeyhtiö,12.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.05.2015,,
6,Viimeisin rekisteröintiajankohta,14.06.2022,14.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,12.05.2015,,
8,Yrityksen tila,Rekisterissä,12.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,14.06.2022,
11,Yhteystiedot,,31.05.2021,
12,Postiosoite,Kauppakatu 32  80100  Joensuu  Suomi,,
13,Käyntiosoite,Kauppakatu 32  80100  Joensuu  Suomi,,
14,Puhelin,"0103234931, 0443005379",,
15,Sähköposti,marko.turunen(a)localbistro.fi,,
16,Www,http://www.localbistro.fi,,
