,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ingenia Oy,11.11.2015,
1,Y-tunnus,2720836-2,,
2,Kotipaikka,Espoo,11.11.2015,
3,Yritysmuoto,Osakeyhtiö,11.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.11.2015,,
6,Viimeisin rekisteröintiajankohta,07.04.2023,07.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,11.11.2015,,
8,Yrityksen tila,Rekisterissä,11.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,06.11.2019,
11,Yhteystiedot,,28.10.2015,
12,Postiosoite,Vasamatie 23 A  02630  Espoo  Suomi,,
13,Puhelin,0505757947,,
14,Sähköposti,anuaittokoski(a)luukku.com,,
