,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Matti Jämsén Oy,03.03.2015,
1,Y-tunnus,2677861-1,,
2,Kotipaikka,Helsinki,03.03.2015,
3,Yritysmuoto,Osakeyhtiö,03.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.03.2015,,
6,Viimeisin rekisteröintiajankohta,01.12.2022,01.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,03.03.2015,,
8,Yrityksen tila,Rekisterissä,03.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,28.01.2020,
12,Postiosoite,Lintulahdenkuja 10  00500  Helsinki  Suomi,,
13,Käyntiosoite,Lintulahdenkuja 10  00500  Helsinki  Suomi,,
14,Puhelin,+358400729099,,
15,Sähköposti,matti(a)mattijamsen.com,,
16,Www,http://www.mattijamsen.com,,
