,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Konkeli Oy,06.05.2015,
1,Y-tunnus,2688365-7,,
2,Kotipaikka,Kouvola,06.05.2015,
3,Yritysmuoto,Osakeyhtiö,06.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.05.2015,,
6,Viimeisin rekisteröintiajankohta,07.07.2020,07.07.2020,
7,Yrityksen tiedot järjestelmässä alkaen,06.05.2015,,
8,Yrityksen tila,Rekisterissä,06.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,07.07.2020,
11,Yhteystiedot,,28.03.2021,
12,Postiosoite,Voikkaantie 40  45910  Voikkaa  Suomi,,
13,Käyntiosoite,Voikkaantie 40  45910  Voikkaa  Suomi,,
14,Puhelin,0407146265,,
15,Sähköposti,bea.harjamaa(a)tandemi.fi,,
