,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Huoltopalvelu Nyberg Oy,21.05.2015,
1,Y-tunnus,2691370-5,,
2,Kotipaikka,Helsinki,21.05.2015,
3,Yritysmuoto,Osakeyhtiö,21.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.05.2015,,
6,Viimeisin rekisteröintiajankohta,25.05.2022,25.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,21.05.2015,,
8,Yrityksen tila,Rekisterissä,21.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.05.2020,
11,Yhteystiedot,,18.05.2015,
12,Postiosoite,Alppikatu 23 D  00530  Helsinki  Suomi,,
13,Käyntiosoite,Alppikatu 23  00530  Helsinki  Suomi,,
14,Sähköposti,kiinteistopalvelunyberg(a)gmail.com,,
