,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Femmo Oy,11.06.2015,
1,Y-tunnus,2695685-2,,
2,Kotipaikka,Tampere,11.06.2015,
3,Yritysmuoto,Osakeyhtiö,11.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.06.2015,,
6,Viimeisin rekisteröintiajankohta,18.05.2022,18.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,11.06.2015,,
8,Yrityksen tila,Rekisterissä,11.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,10.06.2015,
12,Postiosoite,Heinämiehentie 16  33340  Tampere  Suomi,,
13,Käyntiosoite,Heinämiehentie 16  33340  Tampere  Suomi,,
14,Puhelin,0432175547,,
15,Sähköposti,marie.yliayho(a)gmail.com,,
