,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,KodeKompile Oy,13.04.2015,
1,Y-tunnus,2684905-3,,
2,Kotipaikka,Isojoki,13.04.2015,
3,Yritysmuoto,Osakeyhtiö,13.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.04.2015,,
6,Viimeisin rekisteröintiajankohta,20.07.2022,20.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,13.04.2015,,
8,Yrityksen tila,Rekisterissä,13.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,21.01.2016,
12,Postiosoite,c/o Jani Joeli  Kristiinantie 29 A 5  64900  Isojoki  Suomi,,
13,Käyntiosoite,c/o Jani Joeli  Kristiinantie 29 A 5  64900  Isojoki  Suomi,,
