,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tuulivoimahuolto J.Lehti Oy,25.11.2015,
1,Y-tunnus,2726282-8,,
2,Kotipaikka,Pori,25.11.2015,
3,Yritysmuoto,Osakeyhtiö,25.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.11.2015,,
6,Viimeisin rekisteröintiajankohta,03.08.2022,03.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,25.11.2015,,
8,Yrityksen tila,Rekisterissä,25.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.05.2020,
11,Yhteystiedot,,23.11.2015,
12,Postiosoite,Vaahterakuja 6  29570  Söörmarkku  Suomi,,
13,Puhelin,0400983313,,
