,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kasimir Baltzar Consulting Oy,14.10.2015,
1,Y-tunnus,2715491-5,,
2,Kotipaikka,Helsinki,14.10.2015,
3,Yritysmuoto,Osakeyhtiö,14.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.10.2015,,
6,Viimeisin rekisteröintiajankohta,13.05.2022,13.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,14.10.2015,,
8,Yrityksen tila,Rekisterissä,14.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,06.10.2021,
12,Postiosoite,c/o Kasimir Baltzar  Vyökatu 5 A 10  00160  Helsinki  Suomi,,
13,Puhelin,+358505858888,,
14,Sähköposti,kasimir.baltzar(a)newilbau.fi,,
