,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hallin Talkkari Oy,03.02.2015,
1,Y-tunnus,2670124-3,,
2,Kotipaikka,Jämsä,03.02.2015,
3,Yritysmuoto,Osakeyhtiö,03.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.02.2015,,
6,Viimeisin rekisteröintiajankohta,25.01.2023,25.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,03.02.2015,,
8,Yrityksen tila,Rekisterissä,03.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.05.2020,
11,Yhteystiedot,,18.11.2020,
12,Postiosoite,Torpparinkuja 12  35600  Halli  Suomi,,
13,Käyntiosoite,Torpparinkuja 12  35600  Halli  Suomi,,
14,Puhelin,+358451972575,,
15,Sähköposti,tero.silvan(a)gmail.com,,
