,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kaitsun Puu ja Sora Oy,15.05.2015,
1,Y-tunnus,2688300-8,,
2,Kotipaikka,Ruokolahti,15.05.2015,
3,Yritysmuoto,Osakeyhtiö,15.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.05.2015,,
6,Viimeisin rekisteröintiajankohta,26.08.2022,26.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,15.05.2015,,
8,Yrityksen tila,Rekisterissä,15.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,27.01.2023,
12,Postiosoite,Puronmäentie 25  56210  Virmutjoki  Suomi,,
13,Puhelin,"0400152207, 0400 152 207",,
14,Sähköposti,kari.jaatinen10(a)gmail.com,,
