,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Nuutti Cap Oy,30.04.2016,
1,Y-tunnus,2734084-9,,
2,Kotipaikka,Tampere,30.04.2016,
3,Yritysmuoto,Osakeyhtiö,30.04.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.04.2016,,
6,Viimeisin rekisteröintiajankohta,03.02.2023,03.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,30.04.2016,,
8,Yrityksen tila,Rekisterissä,30.04.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.05.2020,
11,Yhteystiedot,,14.12.2022,
12,Postiosoite,c/o Petteri Jauhola  Ranta-Tampellan katu 29 A 26  33180  Tampere  Suomi,,
13,Käyntiosoite,c/o Petteri Jauhola  Ranta-Tampellan katu 29 A 26  33180  Tampere  Suomi,,
14,Puhelin,0503231755,,
