,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Nippu Oy,03.09.2015,
1,Y-tunnus,2700277-8,,
2,Kotipaikka,Lahti,03.09.2015,
3,Yritysmuoto,Osakeyhtiö,03.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.09.2015,,
6,Viimeisin rekisteröintiajankohta,13.08.2022,13.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,03.09.2015,,
8,Yrityksen tila,Rekisterissä,03.09.2015,
9,Yrityksen tilanne,Selvitystilassa,03.06.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Kyllä,16.11.2020,
12,Yhteystiedot,,13.11.2020,
13,Postiosoite,c/o Joona Toljander  Messeniuksenkatu 3 A 20  00250  Helsinki  Suomi,,
14,Puhelin,"0442632099, 0442632099",,
15,Sähköposti,joona.toljander(a)gmail.com,,
16,Www,http://www.nippu.eu,,
