,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Redigen Oy,23.12.2015,
1,Y-tunnus,2732636-9,,
2,Kotipaikka,Espoo,23.12.2015,
3,Yritysmuoto,Osakeyhtiö,23.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.12.2015,,
6,Viimeisin rekisteröintiajankohta,20.02.2020,20.02.2020,
7,Yrityksen tiedot järjestelmässä alkaen,23.12.2015,,
8,Yrityksen tila,Rekisterissä,23.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,20.05.2023,
12,Postiosoite,c/o Hoppania  Matinraitti 5 A 1  02230  Espoo  Suomi,,
13,Käyntiosoite,c/o Hoppania  Matinraitti 5 A 1  02230  Espoo  Suomi,,
14,Puhelin,"0407659233, 0407659233",,
15,Sähköposti,hoppania(a)gmail.com,,
