,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SyraWise Oy,16.04.2015,
1,Y-tunnus,2685316-7,,
2,Kotipaikka,Akaa,16.04.2015,
3,Yritysmuoto,Osakeyhtiö,16.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.04.2015,,
6,Viimeisin rekisteröintiajankohta,10.09.2022,10.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.04.2015,,
8,Yrityksen tila,Rekisterissä,16.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,15.04.2021,
12,Postiosoite,Lepolantie 3 as. 7  05810  Hyvinkää  Suomi,,
13,Puhelin,+358451101734,,
14,Sähköposti,info(a)rescuebusters.fi,,
15,Www,http://www.rescuebusters.fi,,
