,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Turkin Erikoiskuljetukset Oy,26.04.2017,
1,Y-tunnus,2722270-3,,
2,Kotipaikka,Mikkeli,02.12.2015,
3,Yritysmuoto,Osakeyhtiö,02.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.12.2015,,
6,Lakkaamisajankohta,02.09.2019,02.09.2019,
7,Viimeisin rekisteröintiajankohta,02.09.2019,02.09.2019,
8,Yrityksen tiedot järjestelmässä alkaen,02.12.2015,,
9,Yrityksen tila,Lakannut,02.09.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
