,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JM Sirviö Oy,27.04.2015,
1,Y-tunnus,2686909-7,,
2,Kotipaikka,Joensuu,27.04.2015,
3,Yritysmuoto,Osakeyhtiö,27.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.04.2015,,
6,Viimeisin rekisteröintiajankohta,08.08.2022,08.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.04.2015,,
8,Yrityksen tila,Rekisterissä,27.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.06.2020,
11,Yhteystiedot,,15.06.2020,
12,Postiosoite,Fredrikinkatu 68 B 20  00100  Helsinki  Suomi,,
13,Käyntiosoite,Kutterikuja 1 A 23  80220  Joensuu  Suomi,,
14,Puhelin,0407227152,,
15,Sähköposti,sirvio.jm(a)gmail.com,,
