,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lahtinen Investments Oy,13.05.2015,
1,Y-tunnus,2688049-9,,
2,Kotipaikka,Espoo,13.05.2015,
3,Yritysmuoto,Osakeyhtiö,13.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.05.2015,,
6,Viimeisin rekisteröintiajankohta,11.05.2022,11.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,13.05.2015,,
8,Yrityksen tila,Rekisterissä,13.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.05.2020,
11,Yhteystiedot,,26.04.2015,
12,Postiosoite,Harjutie 12 C  02730  Espoo  Suomi,,
13,Käyntiosoite,Harjutie 12 C  02730  Espoo  Suomi,,
14,Puhelin,0400329341,,
15,Sähköposti,marjo.h.lahtinen(a)gmail.com,,
