,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Digisome Oy,01.04.2015,
1,Y-tunnus,2682721-7,,
2,Kotipaikka,Turku,01.04.2015,
3,Yritysmuoto,Osakeyhtiö,01.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.04.2015,,
6,Viimeisin rekisteröintiajankohta,30.06.2022,30.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.04.2015,,
8,Yrityksen tila,Rekisterissä,01.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,03.12.2019,
12,Postiosoite,Lemminkäisenkatu 14-18 A  20520  Turku  Suomi,,
13,Käyntiosoite,Lemminkäisenkatu 14-18 A  20520  Turku  Suomi,,
14,Puhelin,+358 40 548 2005,,
15,Sähköposti,anton.luhtala(a)digisome.fi,,
16,Www,http://digisome.fi,,
