,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Finnish Lean Solutions Oy,18.12.2015,
1,Y-tunnus,2728450-9,,
2,Kotipaikka,Kuopio,18.12.2015,
3,Yritysmuoto,Osakeyhtiö,18.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.12.2015,,
6,Lakkaamisajankohta,27.05.2021,27.05.2021,
7,Viimeisin rekisteröintiajankohta,27.05.2021,27.05.2021,
8,Yrityksen tiedot järjestelmässä alkaen,18.12.2015,,
9,Yrityksen tila,Lakannut,27.05.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
