,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Uppova Oy,28.01.2015,
1,Y-tunnus,2666044-5,,
2,Kotipaikka,Helsinki,28.01.2015,
3,Yritysmuoto,Osakeyhtiö,28.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.01.2015,,
6,Viimeisin rekisteröintiajankohta,21.02.2023,21.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,28.01.2015,,
8,Yrityksen tila,Rekisterissä,28.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.10.2022,
11,Yhteystiedot,,24.10.2022,
12,Postiosoite,c/o Isoranta  Norrtäljentie 2 A 8  00640  Helsinki  Suomi,,
