,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tammisto Consulting Oy,04.04.2022,
1,Y-tunnus,2700841-6,,
2,Kotipaikka,Vantaa,27.07.2015,
3,Yritysmuoto,Osakeyhtiö,27.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.07.2015,,
6,Viimeisin rekisteröintiajankohta,19.05.2022,19.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.07.2015,,
8,Yrityksen tila,Rekisterissä,27.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.03.2020,
11,Yhteystiedot,,11.08.2018,
12,Postiosoite,Tammistonkuja 15a  01520  Vantaa  Suomi,,
13,Puhelin,"0401902855, 0401902855",,
14,Sähköposti,info(a)akuuttiklinikka.fi,,
15,Www,http://akuuttiklinikka.fi,,
