,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,OR Invest Oy,18.01.2016,
1,Y-tunnus,2733087-8,,
2,Kotipaikka,Kangasala,18.01.2016,
3,Yritysmuoto,Osakeyhtiö,18.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.01.2016,,
6,Viimeisin rekisteröintiajankohta,16.05.2023,16.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,18.01.2016,,
8,Yrityksen tila,Rekisterissä,18.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.09.2019,
11,Yhteystiedot,,22.12.2015,
12,Postiosoite,Saarenmaantie 43  36200  Kangasala  Suomi,,
13,Käyntiosoite,Saarenmaantie 43  36200  Kangasala  Suomi,,
14,Puhelin,0405663745,,
15,Sähköposti,olli(a)ruusumaa.fi,,
