,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Caseva Oy,12.01.2016,
1,Y-tunnus,2730729-9,,
2,Kotipaikka,Joensuu,12.01.2016,
3,Yritysmuoto,Osakeyhtiö,12.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.01.2016,,
6,Viimeisin rekisteröintiajankohta,25.07.2019,25.07.2019,
7,Yrityksen tiedot järjestelmässä alkaen,12.01.2016,,
8,Yrityksen tila,Rekisterissä,12.01.2016,
9,Yrityksen tilanne,Konkurssissa,25.07.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Ei,,
12,Yhteystiedot,,15.08.2019,
13,Postiosoite,Äyräpäänkatu 2 B 7  80230  Joensuu  Suomi,,
14,Käyntiosoite,Siltakatu 10 A 9  80100  Joensuu  Suomi,,
15,Puhelin,050 304 9358,,
16,Sähköposti,info(a)caseva.fi,,
17,Www,https://caseva.fi/,,
