,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,De Nironen Oy,10.11.2015,
1,Y-tunnus,2720444-1,,
2,Kotipaikka,Vantaa,10.11.2015,
3,Yritysmuoto,Osakeyhtiö,10.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.11.2015,,
6,Viimeisin rekisteröintiajankohta,02.04.2022,02.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.11.2015,,
8,Yrityksen tila,Rekisterissä,10.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,10.07.2020,
11,Yhteystiedot,,12.02.2023,
12,Postiosoite,Tapperinkuja 9 B  00720  Helsinki  Suomi,,
13,Käyntiosoite,Tapperinkuja 9 B  00720  Helsinki  Suomi,,
14,Puhelin,0505626968,,
15,Sähköposti,aleksi.nironen(a)pohjola.fi,,
