,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Suomen Turvallisuusasiantuntijat Oy,14.01.2016,
1,Y-tunnus,2703461-4,,
2,Kotipaikka,Jyväskylä,14.01.2016,
3,Yritysmuoto,Osakeyhtiö,14.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.01.2016,,
6,Lakkaamisajankohta,17.12.2020,17.12.2020,
7,Viimeisin rekisteröintiajankohta,17.12.2020,17.12.2020,
8,Yrityksen tiedot järjestelmässä alkaen,14.01.2016,,
9,Yrityksen tila,Lakannut,17.12.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
