,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Holiday Linnunlahti Oy,30.06.2016,
1,Y-tunnus,2731088-5,,
2,Kotipaikka,Joensuu,17.12.2015,
3,Yritysmuoto,Osakeyhtiö,17.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.12.2015,,
6,Viimeisin rekisteröintiajankohta,27.04.2023,27.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,17.12.2015,,
8,Yrityksen tila,Rekisterissä,17.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,28.05.2020,
11,Yhteystiedot,,19.01.2016,
12,Postiosoite,Linnunlahdentie 1  80110  Joensuu  Suomi,,
13,Käyntiosoite,Linnunlahdentie 1  80110  Joensuu  Suomi,,
14,Puhelin,"0503498769, 0503498769",,
15,Sähköposti,eerosaastamoinen8(a)gmail.com,,
