,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Acointe Oy,22.06.2015,
1,Y-tunnus,2696245-1,,
2,Kotipaikka,Espoo,22.06.2015,
3,Yritysmuoto,Osakeyhtiö,22.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.06.2015,,
6,Viimeisin rekisteröintiajankohta,16.03.2023,16.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,22.06.2015,,
8,Yrityksen tila,Rekisterissä,22.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.04.2020,
11,Yhteystiedot,,14.06.2015,
12,Postiosoite,c/o Tevanen  Leenankuja 2 H 76  02230  Espoo  Suomi,,
13,Käyntiosoite,c/o Tevanen  Leenankuja 2 H 76  02230  Espoo  Suomi,,
14,Puhelin,"+358405897810, +358405897810",,
15,Sähköposti,ptevanen(a)gmail.com,,
