,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,L&L Lions Oy,18.08.2015,
1,Y-tunnus,2701339-7,,
2,Kotipaikka,Lappeenranta,18.08.2015,
3,Yritysmuoto,Osakeyhtiö,18.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.08.2015,,
6,Viimeisin rekisteröintiajankohta,22.12.2022,22.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,18.08.2015,,
8,Yrityksen tila,Rekisterissä,18.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,26.09.2016,
12,Postiosoite,KAARAMAKATU 4 B 18  53810  Lappeenranta  Suomi,,
13,Puhelin,"0456321253, 0451756633",,
14,Sähköposti,lev.pervykh(a)icloud.com,,
