,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ab Tomaskin Oy,07.07.2015,
1,Y-tunnus,2694820-3,,
2,Kotipaikka,Luoto,08.12.2022,
3,Yritysmuoto,Osakeyhtiö,07.07.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,07.07.2015,,
6,Viimeisin rekisteröintiajankohta,08.12.2022,08.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,07.07.2015,,
8,Yrityksen tila,Rekisterissä,07.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.11.2021,
11,Yhteystiedot,,06.10.2022,
12,Postiosoite,Skogsgärdsvägen 5  68555  Bosund  Suomi,,
13,Käyntiosoite,c/o Ab tomaskin oy  Knegarevägen 7  67800  Karleby  Suomi,,
14,Puhelin,"0400666937, 04000666937",,
15,Sähköposti,lucas.grankulla(a)cramo.com,,
