,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Thiirak oy,13.08.2015,
1,Y-tunnus,2703887-7,,
2,Kotipaikka,Nurmijärvi,13.08.2015,
3,Yritysmuoto,Osakeyhtiö,13.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.08.2015,,
6,Viimeisin rekisteröintiajankohta,17.12.2022,17.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,13.08.2015,,
8,Yrityksen tila,Rekisterissä,13.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.10.2021,
11,Yhteystiedot,,10.08.2015,
12,Postiosoite,Maurintie 2  05450  Nukari  Suomi,,
13,Käyntiosoite,Maurintie 2  05450  Nukari  Suomi,,
14,Puhelin,040 547 53 78,,
15,Sähköposti,jorma.hakarinne(a)netti.fi,,
