,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,KL Housing Oy LKV,02.02.2016,
1,Y-tunnus,2737311-4,,
2,Kotipaikka,Espoo,02.02.2016,
3,Yritysmuoto,Osakeyhtiö,02.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.02.2016,,
6,Viimeisin rekisteröintiajankohta,30.06.2022,30.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.02.2016,,
8,Yrityksen tila,Rekisterissä,02.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,18.01.2016,
12,Postiosoite,Kuoppatie 13 D  02300  Espoo  Suomi,,
13,Käyntiosoite,Kuoppatie 13 D  02300  Espoo  Suomi,,
14,Puhelin,0400 417 841,,
15,Sähköposti,kiia.larjo(a)ohokoti.fi,,
