,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kuljetus Mika Nikula Oy,04.08.2015,
1,Y-tunnus,2699470-1,,
2,Kotipaikka,Karkkila,04.08.2015,
3,Yritysmuoto,Osakeyhtiö,04.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.08.2015,,
6,Viimeisin rekisteröintiajankohta,03.03.2023,03.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,04.08.2015,,
8,Yrityksen tila,Rekisterissä,04.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.06.2020,
11,Yhteystiedot,,03.07.2015,
12,Postiosoite,Nikulantie 82  03710  Uusitalo  Suomi,,
13,Puhelin,0400 472030,,
14,Sähköposti,posti(a)mikanikula.fi,,
