,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Krof Oy,01.04.2015,
1,Y-tunnus,2681086-1,,
2,Kotipaikka,Helsinki,01.04.2015,
3,Yritysmuoto,Osakeyhtiö,01.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.04.2015,,
6,Viimeisin rekisteröintiajankohta,10.03.2023,10.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.04.2015,,
8,Yrityksen tila,Rekisterissä,01.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.03.2021,
11,Yhteystiedot,,16.03.2021,
12,Postiosoite,Hiihtäjäntie 8 B 18  00810  Helsinki  Suomi,,
13,Käyntiosoite,Hiihtäjäntie 8 B 18  00810  Helsinki  Suomi,,
14,Puhelin,040 756 3634,,
15,Sähköposti,lauri.liiskmaa(a)krof.fi,,
