,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Jotun Texas BBQ Oy,02.06.2015,
1,Y-tunnus,2692285-5,,
2,Kotipaikka,Espoo,02.06.2015,
3,Yritysmuoto,Osakeyhtiö,02.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.06.2015,,
6,Viimeisin rekisteröintiajankohta,13.05.2022,13.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.06.2015,,
8,Yrityksen tila,Rekisterissä,02.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,13.12.2020,
12,Postiosoite,Puruntie 246a  52620  Kuitula  Suomi,,
13,Käyntiosoite,Puruntie 246a  52620  Kuitula  Suomi,,
14,Puhelin,"0405884136, 040 588 4136",,
15,Sähköposti,jotu.karjalainen(a)texasbbq.fi,,
16,Www,http://www.texasbbq.fi,,
