,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,TX-Service Oy,27.04.2015,
1,Y-tunnus,2687285-1,,
2,Kotipaikka,Taipalsaari,27.04.2015,
3,Yritysmuoto,Osakeyhtiö,27.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.04.2015,,
6,Viimeisin rekisteröintiajankohta,19.05.2022,19.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.04.2015,,
8,Yrityksen tila,Rekisterissä,27.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,06.07.2020,
11,Yhteystiedot,,21.04.2015,
12,Postiosoite,kuhatie 11 B 14  54915  Saimaanharju  Suomi,,
13,Käyntiosoite,kuhatie 11 B 14  54915  Saimaanharju  Suomi,,
14,Puhelin,"0503407705, 0503407705",,
15,Sähköposti,teroylisuutari(a)gmail.com,,
