,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rakennuttajapalvelu Jaakoppi Oy,18.05.2015,
1,Y-tunnus,2690209-6,,
2,Kotipaikka,Hamina,18.05.2015,
3,Yritysmuoto,Osakeyhtiö,18.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.05.2015,,
6,Viimeisin rekisteröintiajankohta,18.10.2022,18.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,18.05.2015,,
8,Yrityksen tila,Rekisterissä,18.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.03.2020,
11,Yhteystiedot,,11.05.2015,
12,Postiosoite,Kirkkojärvi 350  49400  Hamina  Suomi,,
13,Käyntiosoite,Kirkkojärvi 350  49400  Hamina  Suomi,,
14,Puhelin,0407245329,,
15,Sähköposti,jari.forsell(a)jaakoppi.fi,,
16,Www,http://www.jaakoppi.fi,,
