,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Konepenttilä Oy,22.01.2016,
1,Y-tunnus,2736958-8,,
2,Kotipaikka,Kurikka,22.01.2016,
3,Yritysmuoto,Osakeyhtiö,22.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.01.2016,,
6,Viimeisin rekisteröintiajankohta,15.09.2022,15.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,22.01.2016,,
8,Yrityksen tila,Rekisterissä,22.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.09.2021,
11,Yhteystiedot,,15.01.2016,
12,Postiosoite,Ala-Vallintie 247  61600  Jalasjärvi  Suomi,,
13,Puhelin,0500320727,,
14,Sähköposti,jussi-pekka.p(a)suomi24.fi,,
